sun_exposure,x+,x-,y+,y-,z+,z-
1.0,0.6907525931861592,0.0,0.0,0.7604918547863447,0.11272520403934932,0.0
1.0,0.6237662232312532,0.0,0.0,0.8144267844303256,0.12577699779243207,0.0
1.0,0.5537141682081248,0.0,0.0,0.8595911579474578,0.1506650173247274,0.0
1.0,0.48269263537875745,0.0,0.0,0.8946334660225412,0.18664456349222308,0.0
1.0,0.41282684897980837,0.0,0.0,0.9185050844260422,0.23263903515040218,0.0
1.0,0.3462074556792862,0.0,0.0,0.9304916537218408,0.28727214399580375,0.0
1.0,0.2848279645175596,0.0,0.0,0.9302344566247693,0.34890909727745034,0.0
1.0,0.23052509336819318,0.0,0.0,0.9177411532848414,0.41570551606678935,0.0
1.0,0.18492380698612024,0.0,0.0,0.8933855532242759,0.4856626252940362,0.0
1.0,0.1493886913263118,0.0,0.0,0.8578964307173227,0.5566870640796644,0.0
1.0,0.1249831192161829,0.0,0.0,0.8123357182647017,0.6266535266285315,0.0
1.0,0.11243742932283615,0.0,0.0,0.7580667306633002,0.6934683592482777,0.0
1.0,0.11212707064827923,0.0,0.0,0.696713370496305,0.7551322104381414,0.0
1.0,0.12406136658254559,0.0,0.0,0.6301115357421595,0.8097998593257425,0.0
1.0,0.14788323476951631,0.0,0.0,0.5602541835468627,0.8558354321602243,0.0
1.0,0.1828798712021325,0.0,0.0,0.48923169404043526,0.8918613545742515,0.0
1.0,0.22800407887278673,0.0,0.0,0.4191693187239891,0.9167995747754921,0.0
1.0,0.28190560277865456,0.0,0.0,0.35216358519968777,0.9299038241116296,0.0
1.0,0.3429715336521385,0.0,0.0,0.2902195612505161,0.9307819496512962,0.0
1.0,0.4093746971837391,0.0,0.0,0.235190663583443,0.9194076436211865,0.0
1.0,0.479128007446036,0.0,0.0,0.18872378727782277,0.8961211810823771,0.0
1.0,0.5501441929099932,0.0,0.0,0.15220941256189935,0.8616193519138052,0.0
1.0,0.6202981877673179,0.0,0.0,0.1267402078588094,0.8169345517013297,0.0
1.0,0.6874907214319944,0.0,0.0,0.11307833235219189,0.7634038898407531,0.0
1.0,0.7497111363796011,0.0,0.0,0.11163262850303558,0.7026291792963253,0.0
1.0,0.8050975545601325,0.0,0.0,0.12244638704260005,0.6364290052705667,0.0
1.0,0.8519925919610696,0.0,0.0,0.14519605059455193,0.5667843070673186,0.0
1.0,0.8889929541123798,0.0,0.0,0.17920089475223938,0.49577910153885063,0.0
1.0,0.9149914284284335,0.0,0.0,0.2234433969483478,0.4255381218908013,0.0
1.0,0.9292100167948497,0.0,0.0,0.2765996836331774,0.35816323792490157,0.0
1.0,0.9312232169234317,0.0,0.0,0.33707914469445766,0.2956705602663499,0.0
1.0,0.9209707557826111,0.0,0.0,0.40307202973039774,0.2399301106588302,0.0
1.0,0.8987593940432663,0.0,0.0,0.4726036019371973,0.19260986362751667,0.0
1.0,0.865253747515668,0.0,0.0,0.5435932291399475,0.155125834006433,0.0
1.0,0.8214564002065137,0.0,0.0,0.6139166437537368,0.12859970391512315,0.0
1.0,0.76867790406105,0.0,0.0,0.6814695086310285,0.11382525716415523,0.0
1.0,0.7084975630853936,0.0,0.0,0.7442303866697212,0.11124462552034795,0.0
1.0,0.6427161753126209,0.0,0.0,0.8003212298934578,0.12093505765701729,0.0
1.0,0.5733021467307111,0.0,0.0,0.8480635779379292,0.14260660673774106,0.0
1.0,0.5023325896298196,0.0,0.0,0.8860287842634639,0.1756108058563509,0.0
1.0,0.431931167915265,0.0,0.0,0.9130807671231581,0.21896007175795676,0.0
1.0,0.3642045492798544,0.0,0.0,0.9284100059998761,0.27135725623467033,0.0
1.0,0.3011793658215377,0.0,0.0,0.9315577661911583,0.33123446093181386,0.0
1.0,0.2447415694821533,0.0,0.0,0.9224298266294175,0.39679995410244645,0.0
1.0,0.1965799970252963,0.0,0.0,0.9012993001260989,0.4660917854049089,0.0
1.0,0.15813583331015624,0.0,0.0,0.8687984616233889,0.5370364944046807,0.0
1.0,0.13055948512276264,0.0,0.0,0.8258998289589063,0.6075111560160809,0.0
1.0,0.114676156077663,0.0,0.0,0.7738870622547983,0.6754069062624575,0.0
1.0,0.11096115273717012,0.0,0.0,0.7143165527092593,0.7386920474338635,0.0
1.0,0.11952566090297327,0.0,0.0,0.6489708501787709,0.7954728443045523,0.0
1.0,0.14011341772966596,0.0,0.0,0.5798053231562655,0.8440501921626953,0.0
1.0,0.17210837926681968,0.0,0.0,0.5088896472659025,0.8829704609343487,0.0
1.0,0.21455315401203828,0.0,0.0,0.43834587314900963,0.9110689939566531,0.0
1.0,0.2661776508976226,0.0,0.0,0.3702849269769152,0.9275049597571458,0.0
1.0,0.32543708447825737,0.0,0.0,0.3067434437311535,0.9317865139498045,0.0
1.0,0.39055831652889716,0.0,0.0,0.2496226280226892,0.9237855218946535,0.0
1.0,0.4595926210688282,0.0,0.0,0.20063196523736407,0.9037413134357941,0.0
1.0,0.5304742331624336,0.0,0.0,0.16123744299816534,0.8722536646740258,0.0
1.0,0.6010821072208472,0.0,0.0,0.13261789949371405,0.8302647813608726,0.0
1.0,0.6693033861929487,0.0,0.0,0.11562974782120362,0.7790311055537731,0.0
1.0,0.7330966259013787,0.0,0.0,0.11078134839140366,0.7200857190032407,0.0
1.0,0.7905528825954916,0.0,0.0,0.11821779630159575,0.6551924683120133,0.0
1.0,0.8399528357363818,0.0,0.0,0.1377165789227756,0.5862931846176573,0.0
1.0,0.8798182366706239,0.0,0.0,0.16869423366698832,0.5154495771854227,0.0
1.0,0.9089561436397036,0.0,0.0,0.21022380673193683,0.44478153967378414,0.0
1.0,0.9264946194311671,0.0,0.0,0.26106259041245017,0.37640371518172683,0.0
1.0,0.9319088234462775,0.0,0.0,0.31968930899327075,0.31236221829176947,0.0
1.0,0.9250367173931665,0.0,0.0,0.38434964049858217,0.2545734076266303,0.0
1.0,0.9060839146131008,0.0,0.0,0.4531087121312882,0.20476654108048892,0.0
1.0,0.8756175279104687,0.0,0.0,0.5239089985535241,0.1644320297039203,0.0
1.0,0.8345491999633013,0.0,0.0,0.594631890483794,0.13477683869108928,0.0
1.0,0.7841078240895758,0.0,0.0,0.6631610912535149,0.11668837005179854,0.0
1.0,0.7258027716488853,0.0,0.0,0.7274459442632626,0.11070790774896674,0.0
1.0,0.6613787264377241,0.0,0.0,0.7855627963436702,0.11701441993875379,0.0
1.0,0.5927634775888178,0.0,0.0,0.8357725607960095,0.13541920302824514,0.0
1.0,0.5220102331952255,0.0,0.0,0.8765727576044677,0.16537152783836323,0.0
1.0,0.45123618084298245,0.0,0.0,0.9067424735732392,0.20597511893556728,0.0
1.0,0.38255913354543064,0.0,0.0,0.9253788970016742,0.25601497402655393,0.0
1.0,0.3180341568672372,0.0,0.0,0.931924333630199,0.3139937208959591,0.0
1.0,0.2595920735919153,0.0,0.0,0.9261828954242931,0.37817642396689743,0.0
1.0,0.20898168610642678,0.0,0.0,0.908326362790236,0.4466424997183323,0.0
1.0,0.16771744543115003,0.0,0.0,0.8788890447872911,0.5173431874679488,0.0
1.0,0.1370341328420277,0.0,0.0,0.8387517911222003,0.5881628557900345,0.0
1.0,0.11784991019093663,0.0,0.0,0.7891156343317217,0.6569823100594799,0.0
1.0,0.1107388446094894,0.0,0.0,0.7314658508635937,0.7217422067301332,0.0
1.0,0.11591372977401516,0.0,0.0,0.6675275164702859,0.7805046767604473,0.0
1.0,0.13321971779898742,0.0,0.0,0.5992138858538497,0.8315113141874682,0.0
1.0,0.16213895233245,0.0,0.0,0.5285691412277974,0.8732357946183704,0.0
1.0,0.20180606423017772,0.0,0.0,0.4577072229675545,0.9044295491024837,0.0
1.0,0.2510340661361756,0.0,0.0,0.3887485727621648,0.9241591266577729,0.0
1.0,0.3083498711223783,0.0,0.0,0.3237566821478156,0.9318341274360031,0.0
1.0,0.37203847982657157,0.0,0.0,0.26467614542535983,0.9272248846406308,0.0
1.0,0.4401940340276732,0.0,0.0,0.21327508654050994,0.9104692273669173,0.0
1.0,0.5107770534180763,0.0,0.0,0.1710916109329236,0.8820685295087715,0.0
1.0,0.5816754180030145,0.0,0.0,0.139388001259611,0.842872626926805,0.0
1.0,0.6507675702399607,0.0,0.0,0.11911294495956262,0.7940543879542491,0.0
1.0,0.7159859997273067,0.0,0.0,0.11087314567499182,0.7370746174300408,0.0
1.0,0.7753791107219525,0.0,0.0,0.11491516805001095,0.6736383444780533,0.0
1.0,0.827169621161807,0.0,0.0,0.13111805920068967,0.6056438020766649,0.0
1.0,0.869807745661887,0.0,0.0,0.1589969676684933,0.535125625148177,0.0
1.0,0.9020175710367025,0.0,0.0,0.1977176515808391,0.46419396689888875,0.0
1.0,0.9228352366069139,0.0,0.0,0.24612144189486568,0.3949713552808722,0.0
1.0,0.9316377767796125,0.0,0.0,0.30275991374370115,0.3295291790704034,0.0
1.0,0.9281617628110496,0.0,0.0,0.3659382284001614,0.2698257041418335,0.0
1.0,0.9125111859070609,0.0,0.0,0.4337658489138133,0.217647474727474,0.0
1.0,0.8851543457558939,0.0,0.0,0.5042131118276186,0.17455585316384548,0.0
1.0,0.846909837586962,0.0,0.0,0.5751719621426197,0.1418402978631679,0.0
1.0,0.798922057062517,0.0,0.0,0.6445190341171281,0.1204797776173346,0.0
1.0,0.7426269559756816,0.0,0.0,0.7101791902886151,0.11111347687319229,0.0
1.0,0.6797090734617882,0.0,0.0,0.7701876173926641,0.11402166859826227,0.0
1.0,0.6120511285006324,0.0,0.0,0.8227486210343137,0.12911732710433854,0.0
1.0,0.5416776820828715,0.0,0.0,0.866289359750849,0.15594873181705846,0.0
1.0,0.47069455487347484,0.0,0.0,0.8995069105356586,0.1937129840893946,0.0
1.0,0.4012258132184529,0.0,0.0,0.9214072574388026,0.24128003259769132,0.0
1.0,0.33535020910743624,0.0,0.0,0.9313350365504317,0.2972264884022619,0.0
1.0,0.2750389760463925,0.0,0.0,0.9289931472757343,0.3598782178104219,0.0
1.0,0.22209684222292406,0.0,0.0,0.9144516430479375,0.4273604385141965,0.0
1.0,0.17810802607509105,0.0,0.0,0.8881456354248097,0.49765381994778307,0.0
1.0,0.14438883028439384,0.0,0.0,0.8508622742748898,0.5686549091399864,0.0
1.0,0.12194825276563398,0.0,0.0,0.8037171936442775,0.6382390739006998,0.0
1.0,0.11145779332927028,0.0,0.0,0.7481211281218966,0.7043240798514696,0.0
1.0,0.11323135952414566,0.0,0.0,0.6857376986577266,0.7649323988424562,0.0
1.0,0.1272158729640989,0.0,0.0,0.6184336310329447,0.8182503842594459,0.0
1.0,0.15299285724410647,0.0,0.0,0.5482228966261028,0.8626825424792799,0.0
1.0,0.1897909599416649,0.0,0.0,0.47720644698899334,0.8968992764747312,0.0
1.0,0.23650903401040518,0.0,0.0,0.4075093455975921,0.919876672909887,0.0
1.0,0.2917490878960953,0.0,0.0,0.3412171780313494,0.9309271421592714,0.0
1.0,0.3538582166233274,0.0,0.0,0.2803134385887168,0.9297200187774001,0.0
1.0,0.42097782532992306,0.0,0.0,0.22662080963627104,0.9162913161016126,0.0
1.0,0.49109942241039667,0.0,0.0,0.1817459634344543,0.8910428527595833,0.0
1.0,0.5621246853484564,0.0,0.0,0.1470317121661255,0.854730137790731,0.0
1.0,0.6319282500363939,0.0,0.0,0.12351682582283437,0.8084397636732525,0.0
1.0,0.6984213094119476,0.0,0.0,0.11190494809447515,0.7535568919569324,0.0
1.0,0.7596141182797044,0.0,0.0,0.11254354044360185,0.6917238044744501,0.0
1.0,0.8136755339210835,0.0,0.0,0.12541348445775274,0.6247907604492676,0.0
1.0,0.8589878108005904,0.0,0.0,0.15012965363326367,0.5547606300500952,0.0
1.0,0.8941950096929494,0.0,0.0,0.18595243749486537,0.48372896117098857,0.0
1.0,0.9182435726369684,0.0,0.0,0.23180987321852614,0.41382127286942966,0.0
1.0,0.9304138495499886,0.0,0.0,0.286329722507234,0.347129451882773,0.0
1.0,0.9303416330970401,0.0,0.0,0.3478805338687699,0.2856491554827072,0.0
1.0,0.9180290573992002,0.0,0.0,0.41462046156620014,0.23122009381443795,0.0
1.0,0.8938445344395112,0.0,0.0,0.48455238040157916,0.18547097870313378,0.0
1.0,0.8585117300581713,0.0,0.0,0.5555836470968328,0.14977078627293405,0.0
1.0,0.8130879094057043,0.0,0.0,0.6255887199904502,0.12518779179187572,0.0
1.0,0.7589322998291527,0.0,0.0,0.6924727632353316,0.11245760258291188,0.0
1.0,0.6976654178830494,0.0,0.0,0.7542343322213356,0.11196114558613361,0.0
1.0,0.6311205775453522,0.0,0.0,0.8090252644374761,0.12371326827746264,0.0
1.0,0.5612890306875467,0.0,0.0,0.855205983610691,0.1473622940580616,0.0
1.0,0.49026038139651407,0.0,0.0,0.8913945622084352,0.18220054543004346,0.0
1.0,0.4201600571715628,0.0,0.0,0.916508074164039,0.22718552007666137,0.0
1.0,0.3530857080911488,0.0,0.0,0.9297950003879277,0.2809710861899605,0.0
1.0,0.2910444371249006,0.0,0.0,0.930857717361005,0.3419477635748352,0.0
1.0,0.2358927398974449,0.0,0.0,0.9196643958571157,0.4082908851771251,0.0
1.0,0.18928095113544857,0.0,0.0,0.8965499537297485,0.47801519787061325,0.0
1.0,0.15260386017418914,0.0,0.0,0.8622060342414835,0.5490342686499483,0.0
1.0,0.12695897330021222,0.0,0.0,0.817660309811909,0.6192229185797133,0.0
1.0,0.1131136718860736,0.0,0.0,0.7642457304838564,0.6864808162470621,0.0
1.0,0.11148224907894855,0.0,0.0,0.7035606373005333,0.7487953277678744,0.0
1.0,0.12211351220251412,0.0,0.0,0.63742093414362,0.8043017426426977,0.0
1.0,0.14468932186646596,0.0,0.0,0.567805749224661,0.8513390732832478,0.0
1.0,0.17853411151117238,0.0,0.0,0.49679821223798787,0.8884997584834963,0.0
1.0,0.22263510253928373,0.0,0.0,0.4265231193431575,0.9146717835280695,0.0
1.0,0.2756726101338349,0.0,0.0,0.3590833512745194,0.9290719565565616,0.0
1.0,0.33605953291065277,0.0,0.0,0.2964969471877285,0.9312693454452716,0.0
1.0,0.4019889669971877,0.0,0.0,0.24063652411418027,0.9211981710039069,0.0
1.0,0.4714879641122534,0.0,0.0,0.19317383586361964,0.8991597138861702,0.0
1.0,0.5424768239594422,0.0,0.0,0.15552913186144932,0.8658134238550428,0.0
1.0,0.6128312632747799,0.0,0.0,0.12882887126385506,0.8221571235097295,0.0
1.0,0.6804459821703205,0.0,0.0,0.11387201479930774,0.7694971502778006,0.0
1.0,0.7432976625447447,0.0,0.0,0.11110611653925741,0.70940926635364,0.0
1.0,0.7995055133923434,0.0,0.0,0.1206139310462198,0.6436915063204725,0.0
1.0,0.8473875512515041,0.0,0.0,0.14211093668308075,0.57431037344329,0.0
1.0,0.8855109316562698,0.0,0.0,0.17495384921192902,0.5033419946495451,0.0
1.0,0.9127348254716153,0.0,0.0,0.21815987093791023,0.432909995067678,0.0
1.0,0.9282445570782483,0.0,0.0,0.27043609940414554,0.365121951155992,0.0
1.0,0.9315759828508876,0.0,0.0,0.3302182156302916,0.30200632398845156,0.0
1.0,0.922629380420778,0.0,0.0,0.39571729420694507,0.24545175989655665,0.0
1.0,0.9016724330898618,0.0,0.0,0.4649733345199528,0.19715057482736617,0.0
1.0,0.8693322200780907,0.0,0.0,0.5359139112553527,0.1585481135865086,0.0
1.0,0.8265764522725205,0.0,0.0,0.6064161891455396,0.13079949933773474,0.0
1.0,0.7746845149624672,0.0,0.0,0.6743704462443388,0.1147350675876227,0.0
1.0,0.7152091840592621,0.0,0.0,0.7377432048755787,0.11083551901275122,0.0
1.0,0.6499301613848648,0.0,0.0,0.7946380811373668,0.11921753466330416,0.0
1.0,0.5808008194193712,0.0,0.0,0.8433525321113977,0.13963028400407643,0.0
1.0,0.5098897490979096,0.0,0.0,0.8824288026805952,0.17146293029955242,0.0
1.0,0.43931885976177415,0.0,0.0,0.9106975474258827,0.21376290876782805,0.0
1.0,0.37119988354351763,0.0,0.0,0.9273128222603577,0.2652644305660442,0.0
1.0,0.3075711842134311,0.0,0.0,0.9317773987075149,0.32442635967397077,0.0
1.0,0.2503367614067187,0.0,0.0,0.9239576433119729,0.3894783292690036,0.0
1.0,0.2012092754590894,0.0,0.0,0.9040875169208613,0.45847371762799305,0.0
1.0,0.1616587977691533,0.0,0.0,0.8727615741481295,0.529347898327002,0.0
1.0,0.1328688202789568,0.0,0.0,0.8309171724900527,0.5999800216816452,0.0
1.0,0.11570084044591777,0.0,0.0,0.7798064234486891,0.6682564787010699,0.0
1.0,0.11066858147021359,0.0,0.0,0.7209587249788063,0.7321341484799777,0.0
1.0,0.11792261922005026,0.0,0.0,0.6561349964176184,0.7897015364322294,0.0
1.0,0.1372458758907747,0.0,0.0,0.5872749853516064,0.8392359738827606,0.0
1.0,0.16806011526092055,0.0,0.0,0.5164392231907703,0.879255167393423,0.0
1.0,0.2094432451993615,0.0,0.0,0.4457473663541215,0.9085615552764955,0.0
1.0,0.26015690968393984,0.0,0.0,0.37731476812897674,0.9262781439877937,0.0
1.0,0.3186835446903401,0.0,0.0,0.31318917921362355,0.9318747520491951,0.0
1.0,0.383271902103876,0.0,0.0,0.2552892742340776,0.9251838837143392,0.0
1.0,0.451989170614294,0.0,0.0,0.20534784476308166,0.9064056501164063,0.0
1.0,0.5227790375979735,0.0,0.0,0.16485931802085543,0.8761019357333163,0.0
1.0,0.5935231688258098,0.0,0.0,0.13503525592725882,0.8351795114853813,0.0
1.0,0.6621045968129785,0.0,0.0,0.11676810017737342,0.7848629015068608,0.0
1.0,0.7264710684290289,0.0,0.0,0.1106044665238545,0.7266577413872354,0.0
1.0,0.7846964561473369,0.0,0.0,0.11672878743276532,0.6623057243548641,0.0
1.0,0.835038395259616,0.0,0.0,0.13495779261213386,0.5937324835914899,0.0
1.0,0.8759904223158419,0.0,0.0,0.1647459925993501,0.5229899702407139,0.0
1.0,0.9063270545941359,0.0,0.0,0.20520200133833533,0.45219505138181554,0.0
1.0,0.9251404616355425,0.0,0.0,0.2551152093321766,0.3834661653530946,0.0
1.0,0.9318676314749352,0.0,0.0,0.3129920092268747,0.3188599299412517,0.0
1.0,0.9263072186329868,0.0,0.0,0.3771004898351045,0.2603096003653408,0.0
1.0,0.9086255696941652,0.0,0.0,0.4455222611989686,0.209567218633039,0.0
1.0,0.8793517461428717,0.0,0.0,0.5162098599005569,0.1681511853894631,0.0
1.0,0.8393616933735687,0.0,0.0,0.5870480168441987,0.13730082311967204,0.0
1.0,0.7898520295787944,0.0,0.0,0.655916954151442,0.11793929036051391,0.0
1.0,0.7323042388325786,0.0,0.0,0.7207558170877827,0.11064595668578996,0.0
1.0,0.6684403398311218,0.0,0.0,0.7796243428961155,0.11563906512830131,0.0
1.0,0.6001713568352902,0.0,0.0,0.830760921166869,0.13276920086463995,0.0
1.0,0.5295401347473954,0.0,0.0,0.8726353083503222,0.16152376162515789,0.0
1.0,0.45866020950259995,0.0,0.0,0.9039944189817332,0.2010422960785963,0.0
1.0,0.3896525629985051,0.0,0.0,0.9238998233579997,0.2501422512296771,0.0
1.0,0.32458215509263605,0.0,0.0,0.931755829576402,0.30735435839007785,0.0
1.0,0.26539613187220995,0.0,0.0,0.9273273095954973,0.37096659885927435,0.0
1.0,0.21386555924390238,0.0,0.0,0.910746735874408,0.43907543371250396,0.0
1.0,0.17153242540406677,0.0,0.0,0.8825102180062403,0.5096427647212761,0.0
1.0,0.1396634980885331,0.0,0.0,0.8434626579229201,0.5805569219321097,0.0
1.0,0.11921241738337118,0.0,0.0,0.7947724678628049,0.6496958529335786,0.0
1.0,0.11079115844171115,0.0,0.0,0.737896607615246,0.7149906229561176,0.0
1.0,0.1146517180710485,0.0,0.0,0.6745369872420401,0.774487325645111,0.0
1.0,0.13067857322041082,0.0,0.0,0.6065895398559065,0.8264055519042046,0.0
1.0,0.15839213706201002,0.0,0.0,0.5360874883789343,0.8691916671997353,0.0
0.9997367350201141,0.19691125578395374,0.0,0.0,0.4650180487402533,0.9013279524955591,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
